"include","ntips","type","par","estimate.mean","estimate.varriance","estimate.median","sim.mean","sim.varriance","sim.median","diff.mean","diff.varriance","diff.median"
"<50",500,"l0","1|1|1_1|2|1",-8.603302e-01, 6.510557e+00,-8.996509e-02,-0.024461259, 0.367843556,-0.056427705,-0.8358689863, 5.8511497837,-0.0414533720
"<50",100,"l1","1|1|1_1|2|1",-2.924012e+00, 1.864731e+01,-6.261669e-01,-0.024461259, 0.367843556,-0.056427705,-2.8995509400,17.8685614652,-0.5323623815
"<50",250,"l1","1|1|1_1|2|1",-1.624131e+00, 1.147906e+01,-1.745901e-01,-0.024461259, 0.367843556,-0.056427705,-1.5996700369,10.6658607811,-0.1688573066
"<50",500,"l1","1|1|1_1|2|1",-9.418264e-01, 6.868483e+00,-1.257774e-01,-0.024461259, 0.367843556,-0.056427705,-0.9173651182, 6.1716974511,-0.0770620105
"<50",100,"l2","1|1|1_1|2|1",-3.391323e+00, 1.812005e+01,-9.408384e-01,-0.024461259, 0.367843556,-0.056427705,-3.3668620735,17.5510786419,-0.9874508249
"<50",250,"l2","1|1|1_1|2|1",-2.044313e+00, 1.226415e+01,-4.166267e-01,-0.024461259, 0.367843556,-0.056427705,-2.0198521466,11.4662689036,-0.4192418396
"<50",500,"l2","1|1|1_1|2|1",-1.187919e+00, 7.739562e+00,-2.481046e-01,-0.024461259, 0.367843556,-0.056427705,-1.1634573228, 7.0088635282,-0.2012493046
"<50",100,"er","1|1|1_2|1|1",-1.928523e+00, 1.674419e+01,-9.423615e-02, 0.011124718, 0.418598654, 0.006163406,-1.9396477372,15.7987494734,-0.1249873254
"<50",250,"er","1|1|1_2|1|1",-1.168934e+00, 1.037331e+01, 2.468602e-02, 0.011124718, 0.418598654, 0.006163406,-1.1800591633, 9.4847594362, 0.0335156798
"<50",500,"er","1|1|1_2|1|1",-5.666946e-01, 4.770142e+00, 1.270914e-02, 0.011124718, 0.418598654, 0.006163406,-0.5778193489, 4.2329432691,-0.0435409029
"<50",100,"l0","1|1|1_2|1|1",-1.962158e+00, 1.699256e+01,-1.133185e-01, 0.011124718, 0.418598654, 0.006163406,-1.9732829926,16.0714833282,-0.1318787492
"<50",250,"l0","1|1|1_2|1|1",-1.177625e+00, 1.073857e+01, 3.577447e-02, 0.011124718, 0.418598654, 0.006163406,-1.1887499064, 9.7791629600, 0.0329129928
"<50",500,"l0","1|1|1_2|1|1",-5.683680e-01, 4.969723e+00, 1.314868e-02, 0.011124718, 0.418598654, 0.006163406,-0.5794927555, 4.4319030043,-0.0420169537
"<50",100,"l1","1|1|1_2|1|1",-2.718295e+00, 1.871472e+01,-4.458303e-01, 0.011124718, 0.418598654, 0.006163406,-2.7294196629,17.9231037794,-0.4562941965
"<50",250,"l1","1|1|1_2|1|1",-1.478729e+00, 1.104596e+01,-1.048131e-01, 0.011124718, 0.418598654, 0.006163406,-1.4898537862,10.1416279221,-0.0885638401
"<50",500,"l1","1|1|1_2|1|1",-6.497779e-01, 5.070668e+00,-3.583309e-02, 0.011124718, 0.418598654, 0.006163406,-0.6609026583, 4.5202559364,-0.0863009796
"<50",100,"l2","1|1|1_2|1|1",-3.310799e+00, 1.879511e+01,-7.931287e-01, 0.011124718, 0.418598654, 0.006163406,-3.3219238139,18.4007639744,-0.8939021386
"<50",250,"l2","1|1|1_2|1|1",-1.807946e+00, 1.113605e+01,-3.571713e-01, 0.011124718, 0.418598654, 0.006163406,-1.8190703901,10.4720077800,-0.3633217054
"<50",500,"l2","1|1|1_2|1|1",-8.869855e-01, 5.854461e+00,-1.787863e-01, 0.011124718, 0.418598654, 0.006163406,-0.8981101911, 5.3203057698,-0.2250355562
"<50",100,"er","1|1|2_1|1|1",-1.740122e+00, 1.687223e+01,-5.045510e-02, 0.020486394, 0.317009768,-0.003561520,-1.7606088888,16.1706855979,-0.0231849234
"<50",250,"er","1|1|2_1|1|1",-1.178176e+00, 1.007172e+01,-4.598858e-03, 0.020486394, 0.317009768,-0.003561520,-1.1986627359, 9.4275462546,-0.0443738842
"<50",500,"er","1|1|2_1|1|1",-4.932868e-01, 4.812830e+00, 3.784358e-02, 0.020486394, 0.317009768,-0.003561520,-0.5137732137, 4.2712680091, 0.0032926736
"<50",100,"l0","1|1|2_1|1|1",-1.690498e+00, 1.693955e+01,-4.677422e-02, 0.020486394, 0.317009768,-0.003561520,-1.7109843558,16.2243370152,-0.0229458055
"<50",250,"l0","1|1|2_1|1|1",-1.203977e+00, 1.007276e+01,-2.826664e-02, 0.020486394, 0.317009768,-0.003561520,-1.2244634903, 9.4940723790,-0.0498497385
"<50",500,"l0","1|1|2_1|1|1",-4.724300e-01, 4.670012e+00, 5.163567e-02, 0.020486394, 0.317009768,-0.003561520,-0.4929163742, 4.1414794562, 0.0056885400
"<50",100,"l1","1|1|2_1|1|1",-2.700011e+00, 1.870182e+01,-4.395810e-01, 0.020486394, 0.317009768,-0.003561520,-2.7204974435,18.0351800533,-0.4440148028
"<50",250,"l1","1|1|2_1|1|1",-1.549519e+00, 1.113487e+01,-1.472924e-01, 0.020486394, 0.317009768,-0.003561520,-1.5700050819,10.6562823532,-0.1476868151
"<50",500,"l1","1|1|2_1|1|1",-5.714245e-01, 4.936710e+00,-8.415527e-03, 0.020486394, 0.317009768,-0.003561520,-0.5919109375, 4.3785812086,-0.0346514825
"<50",100,"l2","1|1|2_1|1|1",-3.056903e+00, 1.763777e+01,-7.507688e-01, 0.020486394, 0.317009768,-0.003561520,-3.0773896606,17.1633796956,-0.7261774468
"<50",250,"l2","1|1|2_1|1|1",-1.856420e+00, 1.075302e+01,-3.597004e-01, 0.020486394, 0.317009768,-0.003561520,-1.8769065212,10.2849195638,-0.4083235652
"<50",500,"l2","1|1|2_1|1|1",-8.046157e-01, 5.341351e+00,-1.519796e-01, 0.020486394, 0.317009768,-0.003561520,-0.8251020522, 4.8929737087,-0.1944817318
"<50",100,"er","1|1|2_1|2|2",-2.471957e+00, 1.658718e+01,-5.280058e-01,-0.152014608, 0.313900758,-0.128371530,-2.3199421580,16.2245410325,-0.4028493850
"<50",250,"er","1|1|2_1|2|2",-1.539079e+00, 1.052416e+01,-2.748593e-01,-0.152014608, 0.313900758,-0.128371530,-1.3870641193, 9.8250681552,-0.0208925155
"<50",500,"er","1|1|2_1|2|2",-8.673036e-01, 5.812787e+00,-1.638241e-01,-0.152014608, 0.313900758,-0.128371530,-0.7152889993, 5.2562148396,-0.0132190973
"<50",100,"l0","1|1|2_1|2|2",-2.435189e+00, 1.595877e+01,-5.501690e-01,-0.152014608, 0.313900758,-0.128371530,-2.2831741679,15.6363172237,-0.4219479677
"<50",250,"l0","1|1|2_1|2|2",-1.434828e+00, 1.007232e+01,-2.128804e-01,-0.152014608, 0.313900758,-0.128371530,-1.2828138916, 9.3392962900,-0.0136327022
"<50",500,"l0","1|1|2_1|2|2",-8.936601e-01, 5.928647e+00,-1.838174e-01,-0.152014608, 0.313900758,-0.128371530,-0.7416455152, 5.3875703295,-0.0293906128
"<50",100,"l1","1|1|2_1|2|2",-3.275096e+00, 1.841783e+01,-9.312059e-01,-0.152014608, 0.313900758,-0.128371530,-3.1230810205,17.8992242496,-0.8016269327
"<50",250,"l1","1|1|2_1|2|2",-1.741195e+00, 1.165353e+01,-3.365704e-01,-0.152014608, 0.313900758,-0.128371530,-1.5891806032,10.9066024663,-0.1357912521
"<50",500,"l1","1|1|2_1|2|2",-9.872617e-01, 6.308917e+00,-2.134842e-01,-0.152014608, 0.313900758,-0.128371530,-0.8352470962, 5.7402147317,-0.0541505914
"<50",100,"l2","1|1|2_1|2|2",-3.605817e+00, 1.794177e+01,-1.200943e+00,-0.152014608, 0.313900758,-0.128371530,-3.4538025014,17.5485819588,-1.0062272686
"<50",250,"l2","1|1|2_1|2|2",-1.993554e+00, 1.150066e+01,-4.549510e-01,-0.152014608, 0.313900758,-0.128371530,-1.8415397804,10.8314221611,-0.3256568146
"<50",500,"l2","1|1|2_1|2|2",-1.171169e+00, 6.649034e+00,-3.101831e-01,-0.152014608, 0.313900758,-0.128371530,-1.0191546794, 6.1220063291,-0.1796052514
"<50",100,"er","1|1|2_2|1|2",-2.256015e+00, 1.653356e+01,-4.035230e-01,-0.088401489, 0.319211279,-0.074161313,-2.1676133364,16.1867898295,-0.2500194646
"<50",250,"er","1|1|2_2|1|2",-1.387819e+00, 1.027472e+01,-1.367469e-01,-0.088401489, 0.319211279,-0.074161313,-1.2994175492, 9.5083113969,-0.0573723535
"<50",500,"er","1|1|2_2|1|2",-7.442398e-01, 5.551986e+00,-1.086027e-01,-0.088401489, 0.319211279,-0.074161313,-0.6558382748, 4.9392646617,-0.0234615078
"<50",100,"l0","1|1|2_2|1|2",-2.218008e+00, 1.552620e+01,-4.769977e-01,-0.088401489, 0.319211279,-0.074161313,-2.1296068115,15.0941331848,-0.2899407580
"<50",250,"l0","1|1|2_2|1|2",-1.355514e+00, 9.927078e+00,-1.454010e-01,-0.088401489, 0.319211279,-0.074161313,-1.2671122356, 9.2013188702,-0.0579614884
"<50",500,"l0","1|1|2_2|1|2",-7.564208e-01, 5.652880e+00,-1.222269e-01,-0.088401489, 0.319211279,-0.074161313,-0.6680192974, 5.0301425490,-0.0319105816
"<50",100,"l1","1|1|2_2|1|2",-3.043657e+00, 1.893456e+01,-7.541331e-01,-0.088401489, 0.319211279,-0.074161313,-2.9552555929,18.5892389520,-0.6017767154
"<50",250,"l1","1|1|2_2|1|2",-1.661635e+00, 1.119875e+01,-2.567022e-01,-0.088401489, 0.319211279,-0.074161313,-1.5732339905,10.4493471179,-0.1627257354
"<50",500,"l1","1|1|2_2|1|2",-8.570270e-01, 5.839706e+00,-1.643037e-01,-0.088401489, 0.319211279,-0.074161313,-0.7686254940, 5.2188281875,-0.0782142995
"<50",100,"l2","1|1|2_2|1|2",-3.340664e+00, 1.801951e+01,-9.230198e-01,-0.088401489, 0.319211279,-0.074161313,-3.2522626223,17.8639824871,-0.8616499393
"<50",250,"l2","1|1|2_2|1|2",-1.985766e+00, 1.082870e+01,-4.647116e-01,-0.088401489, 0.319211279,-0.074161313,-1.8973644587,10.2501444129,-0.4377824468
"<50",500,"l2","1|1|2_2|1|2",-1.087954e+00, 6.410582e+00,-3.102446e-01,-0.088401489, 0.319211279,-0.074161313,-0.9995522226, 5.8360598517,-0.2181645759
"<50",100,"er","1|2_1|1",-9.632071e-01, 1.133223e+01, 1.335844e-01,-0.028782834, 0.323713523,-0.020402732,-0.9344242405,10.6475221315, 0.0839975218
"<50",250,"er","1|2_1|1",-5.148329e-01, 5.404612e+00, 4.285359e-02,-0.028782834, 0.323713523,-0.020402732,-0.4860500190, 4.8403240352,-0.0038504122
"<50",500,"er","1|2_1|1",-2.956139e-01, 3.172378e+00, 2.220155e-02,-0.028782834, 0.323713523,-0.020402732,-0.2668310897, 2.6157327986, 0.0213556770
"<50",100,"l0","1|2_1|1",-1.006007e+00, 1.187162e+01, 1.239956e-01,-0.028782834, 0.323713523,-0.020402732,-0.9772239250,11.1720436534, 0.0737512704
"<50",250,"l0","1|2_1|1",-4.958021e-01, 5.171544e+00, 3.946092e-02,-0.028782834, 0.323713523,-0.020402732,-0.4670192680, 4.6106629530, 0.0088269644
"<50",500,"l0","1|2_1|1",-3.050859e-01, 3.383233e+00, 2.597163e-02,-0.028782834, 0.323713523,-0.020402732,-0.2763030430, 2.8057182541, 0.0367530525
"<50",100,"l1","1|2_1|1",-1.505378e+00, 1.192839e+01,-1.712843e-01,-0.028782834, 0.323713523,-0.020402732,-1.4765950906,11.3650313319,-0.1788639292
"<50",250,"l1","1|2_1|1",-6.796544e-01, 5.649509e+00,-4.620745e-02,-0.028782834, 0.323713523,-0.020402732,-0.6508715381, 5.0760325225,-0.0606894495
"<50",500,"l1","1|2_1|1",-3.678128e-01, 3.350204e+00,-2.511269e-02,-0.028782834, 0.323713523,-0.020402732,-0.3390299753, 2.7671723595,-0.0076621519
"<50",100,"l2","1|2_1|1",-1.759149e+00, 1.138166e+01,-4.634202e-01,-0.028782834, 0.323713523,-0.020402732,-1.7303665604,10.9226400889,-0.4674563177
"<50",250,"l2","1|2_1|1",-9.258853e-01, 5.813204e+00,-2.598522e-01,-0.028782834, 0.323713523,-0.020402732,-0.8971024229, 5.3390448613,-0.2451617751
"<50",500,"l2","1|2_1|1",-5.500458e-01, 3.793621e+00,-1.237991e-01,-0.028782834, 0.323713523,-0.020402732,-0.5212629445, 3.2537904832,-0.1213725584
"<50",100,"er","1|2_2|2",-1.537813e+00, 1.300476e+01,-2.200128e-01,-0.024915383, 0.339193877,-0.029273578,-1.5128977011,12.4549128939,-0.1158978584
"<50",250,"er","1|2_2|2",-6.706704e-01, 5.824969e+00,-7.412323e-02,-0.024915383, 0.339193877,-0.029273578,-0.6457550332, 5.3575329100, 0.0002936762
"<50",500,"er","1|2_2|2",-2.237111e-01, 2.189894e+00,-5.951276e-03,-0.024915383, 0.339193877,-0.029273578,-0.1987957323, 1.7471426052, 0.0147178393
"<50",100,"l0","1|2_2|2",-1.548589e+00, 1.332753e+01,-1.991291e-01,-0.024915383, 0.339193877,-0.029273578,-1.5236738127,12.7560160203,-0.0886224067
"<50",250,"l0","1|2_2|2",-6.714945e-01, 5.633982e+00,-7.947231e-02,-0.024915383, 0.339193877,-0.029273578,-0.6465791487, 5.2019728353,-0.0105158098
"<50",500,"l0","1|2_2|2",-2.309936e-01, 2.279293e+00,-1.516940e-02,-0.024915383, 0.339193877,-0.029273578,-0.2060782525, 1.8190467615, 0.0097865052
"<50",100,"l1","1|2_2|2",-1.996841e+00, 1.426680e+01,-4.913220e-01,-0.024915383, 0.339193877,-0.029273578,-1.9719255160,13.7641697060,-0.2977048007
"<50",250,"l1","1|2_2|2",-7.964445e-01, 5.892652e+00,-1.494858e-01,-0.024915383, 0.339193877,-0.029273578,-0.7715291357, 5.5039374259,-0.0987757220
"<50",500,"l1","1|2_2|2",-2.941457e-01, 2.418365e+00,-5.077279e-02,-0.024915383, 0.339193877,-0.029273578,-0.2692303574, 1.9495949194,-0.0262430541
"<50",100,"l2","1|2_2|2",-2.129532e+00, 1.240954e+01,-6.748096e-01,-0.024915383, 0.339193877,-0.029273578,-2.1046166220,12.1659498510,-0.5732652679
"<50",250,"l2","1|2_2|2",-9.376967e-01, 5.349843e+00,-2.740529e-01,-0.024915383, 0.339193877,-0.029273578,-0.9127813267, 4.9673069303,-0.2505104824
"<50",500,"l2","1|2_2|2",-4.095974e-01, 2.360017e+00,-1.363618e-01,-0.024915383, 0.339193877,-0.029273578,-0.3846819704, 1.9584580166,-0.1301783103
"<50",100,"er","1|2|1_1|1|1",-1.719485e+00, 1.659092e+01, 7.364662e-02,-0.023632812, 0.256260063, 0.032010771,-1.6958519371,15.9467975092, 0.0438864171
"<50",250,"er","1|2|1_1|1|1",-1.249776e+00, 1.080715e+01, 9.526481e-03,-0.023632812, 0.256260063, 0.032010771,-1.2261433223,10.1752016289, 0.0087110147
"<50",500,"er","1|2|1_1|1|1",-7.775900e-01, 5.892867e+00,-5.061411e-02,-0.023632812, 0.256260063, 0.032010771,-0.7539571840, 5.4481737158, 0.0001941657
"<50",100,"l0","1|2|1_1|1|1",-1.764895e+00, 1.630335e+01,-4.028379e-02,-0.023632812, 0.256260063, 0.032010771,-1.7412622998,15.6408545680,-0.0306870060
"<50",250,"l0","1|2|1_1|1|1",-1.227544e+00, 1.082204e+01, 2.197615e-02,-0.023632812, 0.256260063, 0.032010771,-1.2039114254,10.2099692310, 0.0082200019
"<50",500,"l0","1|2|1_1|1|1",-7.609722e-01, 6.048927e+00,-4.178247e-02,-0.023632812, 0.256260063, 0.032010771,-0.7373393953, 5.5727711373, 0.0165358479
"<50",100,"l1","1|2|1_1|1|1",-2.643131e+00, 1.925118e+01,-3.188618e-01,-0.023632812, 0.256260063, 0.032010771,-2.6194981996,18.8389152534,-0.3306169631
"<50",250,"l1","1|2|1_1|1|1",-1.519683e+00, 1.144949e+01,-8.652082e-02,-0.023632812, 0.256260063, 0.032010771,-1.4960505787,10.9055770253,-0.0978830776
"<50",500,"l1","1|2|1_1|1|1",-8.869565e-01, 6.548506e+00,-8.796105e-02,-0.023632812, 0.256260063, 0.032010771,-0.8633236641, 6.1462830409,-0.0288250127
"<50",100,"l2","1|2|1_1|1|1",-2.998448e+00, 1.732632e+01,-7.243141e-01,-0.023632812, 0.256260063, 0.032010771,-2.9748151183,17.1303653938,-0.7150331634
"<50",250,"l2","1|2|1_1|1|1",-1.992708e+00, 1.221262e+01,-3.102013e-01,-0.023632812, 0.256260063, 0.032010771,-1.9690749442,11.6959288311,-0.3303225606
"<50",500,"l2","1|2|1_1|1|1",-1.160765e+00, 7.200160e+00,-2.604203e-01,-0.023632812, 0.256260063, 0.032010771,-1.1371317361, 6.8868672268,-0.1952250988
"<50",100,"er","1|2|1_1|2|2",-2.337480e+00, 1.717030e+01,-4.151784e-01,-0.017650454, 0.313103740,-0.029327250,-2.3198291839,16.5161880545,-0.3777606851
"<50",250,"er","1|2|1_1|2|2",-1.602101e+00, 1.166625e+01,-1.604749e-01,-0.017650454, 0.313103740,-0.029327250,-1.5844502081,10.8770837325,-0.1327287563
"<50",500,"er","1|2|1_1|2|2",-7.787010e-01, 6.240857e+00,-3.654213e-02,-0.017650454, 0.313103740,-0.029327250,-0.7610505844, 5.4897813880,-0.0462602384
"<50",100,"l0","1|2|1_1|2|2",-2.418684e+00, 1.716702e+01,-5.356006e-01,-0.017650454, 0.313103740,-0.029327250,-2.4010331115,16.3961291810,-0.4368157686
"<50",250,"l0","1|2|1_1|2|2",-1.551437e+00, 1.119023e+01,-1.344129e-01,-0.017650454, 0.313103740,-0.029327250,-1.5337862744,10.4757021754,-0.1413730585
"<50",500,"l0","1|2|1_1|2|2",-7.822204e-01, 6.322728e+00,-3.441555e-02,-0.017650454, 0.313103740,-0.029327250,-0.7645699304, 5.5609955362,-0.0477191247
"<50",100,"l1","1|2|1_1|2|2",-3.210966e+00, 1.934355e+01,-9.169625e-01,-0.017650454, 0.313103740,-0.029327250,-3.1933154337,18.5936695928,-0.8365428029
"<50",250,"l1","1|2|1_1|2|2",-1.844951e+00, 1.203058e+01,-2.232706e-01,-0.017650454, 0.313103740,-0.029327250,-1.8273006897,11.3252588902,-0.2247022402
"<50",500,"l1","1|2|1_1|2|2",-8.495542e-01, 6.641965e+00,-6.302923e-02,-0.017650454, 0.313103740,-0.029327250,-0.8319037660, 5.8758695190,-0.0729211998
"<50",100,"l2","1|2|1_1|2|2",-3.647074e+00, 1.889950e+01,-1.232535e+00,-0.017650454, 0.313103740,-0.029327250,-3.6294239344,18.1931293795,-1.2816604742
"<50",250,"l2","1|2|1_1|2|2",-2.140464e+00, 1.200399e+01,-4.438251e-01,-0.017650454, 0.313103740,-0.029327250,-2.1228137170,11.3621891061,-0.4347607427
"<50",500,"l2","1|2|1_1|2|2",-1.030338e+00, 6.618043e+00,-2.048760e-01,-0.017650454, 0.313103740,-0.029327250,-1.0126871057, 5.9643788598,-0.2156501890
"<50",100,"er","1|2|1_2|2|1",-2.152847e+00, 1.715694e+01,-2.656541e-01, 0.005564501, 0.299412673, 0.045286837,-2.1584110263,16.9567798848,-0.2444746616
"<50",250,"er","1|2|1_2|2|1",-1.385589e+00, 1.104847e+01,-7.568065e-02, 0.005564501, 0.299412673, 0.045286837,-1.3911535422,10.4494890012,-0.1196940213
"<50",500,"er","1|2|1_2|2|1",-6.107994e-01, 5.304733e+00,-4.418538e-03, 0.005564501, 0.299412673, 0.045286837,-0.6163638879, 4.7051403602,-0.0146594402
"<50",100,"l0","1|2|1_2|2|1",-2.123394e+00, 1.741007e+01,-2.406575e-01, 0.005564501, 0.299412673, 0.045286837,-2.1289585530,17.1142526906,-0.1827325237
"<50",250,"l0","1|2|1_2|2|1",-1.316424e+00, 1.033237e+01,-6.114403e-02, 0.005564501, 0.299412673, 0.045286837,-1.3219886334, 9.7507695269,-0.1279549512
"<50",500,"l0","1|2|1_2|2|1",-6.249808e-01, 5.385059e+00,-1.399504e-02, 0.005564501, 0.299412673, 0.045286837,-0.6305452853, 4.7463996812,-0.0283908655
"<50",100,"l1","1|2|1_2|2|1",-2.822992e+00, 1.905880e+01,-5.206414e-01, 0.005564501, 0.299412673, 0.045286837,-2.8285562939,18.6494892373,-0.4777598868
"<50",250,"l1","1|2|1_2|2|1",-1.587915e+00, 1.152750e+01,-1.532018e-01, 0.005564501, 0.299412673, 0.045286837,-1.5934792642,10.8792946379,-0.2036558307
"<50",500,"l1","1|2|1_2|2|1",-7.213081e-01, 5.848679e+00,-5.580039e-02, 0.005564501, 0.299412673, 0.045286837,-0.7268726202, 5.2574708707,-0.0469495106
"<50",100,"l2","1|2|1_2|2|1",-3.261058e+00, 1.808441e+01,-9.098207e-01, 0.005564501, 0.299412673, 0.045286837,-3.2666224446,17.7598572226,-0.9872592951
"<50",250,"l2","1|2|1_2|2|1",-1.940898e+00, 1.175457e+01,-3.680837e-01, 0.005564501, 0.299412673, 0.045286837,-1.9464620027,11.2698544227,-0.4138613467
"<50",500,"l2","1|2|1_2|2|1",-9.237752e-01, 5.920701e+00,-2.060116e-01, 0.005564501, 0.299412673, 0.045286837,-0.9293396688, 5.3963096314,-0.2069269502
"<50",100,"er","1|2|2_1|1|2",-1.974208e+00, 1.594534e+01,-1.411225e-01, 0.024342360, 0.219841729, 0.041114557,-1.9985508589,15.5226188955,-0.1797827332
"<50",250,"er","1|2|2_1|1|2",-1.480378e+00, 1.140125e+01,-5.650274e-02, 0.024342360, 0.219841729, 0.041114557,-1.5047205271,10.9359581480,-0.0715289863
"<50",500,"er","1|2|2_1|1|2",-7.928078e-01, 6.019171e+00,-5.659544e-03, 0.024342360, 0.219841729, 0.041114557,-0.8171501896, 5.5337938749,-0.0471453470
"<50",100,"l0","1|2|2_1|1|2",-1.970510e+00, 1.568181e+01,-1.504623e-01, 0.024342360, 0.219841729, 0.041114557,-1.9948524977,15.3364386131,-0.1843543527
"<50",250,"l0","1|2|2_1|1|2",-1.445700e+00, 1.097036e+01,-7.229377e-02, 0.024342360, 0.219841729, 0.041114557,-1.4700425982,10.5220368442,-0.0975903943
"<50",500,"l0","1|2|2_1|1|2",-7.981627e-01, 6.191748e+00, 4.694880e-03, 0.024342360, 0.219841729, 0.041114557,-0.8225051015, 5.7048620509,-0.0399578198
"<50",100,"l1","1|2|2_1|1|2",-2.688877e+00, 1.764778e+01,-3.610248e-01, 0.024342360, 0.219841729, 0.041114557,-2.7132195285,17.3203922186,-0.3621897481
"<50",250,"l1","1|2|2_1|1|2",-1.699595e+00, 1.197137e+01,-1.757108e-01, 0.024342360, 0.219841729, 0.041114557,-1.7239375378,11.5348316729,-0.1838559266
"<50",500,"l1","1|2|2_1|1|2",-8.612950e-01, 6.390734e+00,-3.863616e-02, 0.024342360, 0.219841729, 0.041114557,-0.8856374098, 5.9127295991,-0.0871252517
"<50",100,"l2","1|2|2_1|1|2",-3.005553e+00, 1.608549e+01,-6.970523e-01, 0.024342360, 0.219841729, 0.041114557,-3.0298954739,15.8067500618,-0.7522668895
"<50",250,"l2","1|2|2_1|1|2",-2.039452e+00, 1.225966e+01,-3.056157e-01, 0.024342360, 0.219841729, 0.041114557,-2.0637945077,11.9674931295,-0.3368336605
"<50",500,"l2","1|2|2_1|1|2",-1.104214e+00, 6.856657e+00,-2.069486e-01, 0.024342360, 0.219841729, 0.041114557,-1.1285565789, 6.4549905591,-0.2397534498
"<50",100,"er","1|2|2_1|2|1",-1.628947e+00, 1.580660e+01, 1.213093e-01, 0.039702189, 0.334654179, 0.043703701,-1.6686492447,15.0195302778, 0.0314434075
"<50",250,"er","1|2|2_1|2|1",-1.085431e+00, 9.940657e+00, 7.284801e-02, 0.039702189, 0.334654179, 0.043703701,-1.1251335433, 9.2814677938, 0.0267368282
"<50",500,"er","1|2|2_1|2|1",-6.638982e-01, 6.152457e+00, 5.132392e-02, 0.039702189, 0.334654179, 0.043703701,-0.7036003610, 5.6290319839, 0.0199566526
"<50",100,"l0","1|2|2_1|2|1",-1.702642e+00, 1.667812e+01, 1.465077e-01, 0.039702189, 0.334654179, 0.043703701,-1.7423446027,15.8601193662, 0.0520215940
"<50",250,"l0","1|2|2_1|2|1",-1.048418e+00, 9.695555e+00, 6.445610e-02, 0.039702189, 0.334654179, 0.043703701,-1.0881203306, 9.0506114432, 0.0467229142
"<50",500,"l0","1|2|2_1|2|1",-6.988456e-01, 6.385178e+00, 5.074526e-02, 0.039702189, 0.334654179, 0.043703701,-0.7385478383, 5.8351392443, 0.0155005295
"<50",100,"l1","1|2|2_1|2|1",-2.742095e+00, 1.805451e+01,-3.723088e-01, 0.039702189, 0.334654179, 0.043703701,-2.7817974692,17.3878224417,-0.4480567327
"<50",250,"l1","1|2|2_1|2|1",-1.308382e+00, 1.050088e+01,-5.750259e-04, 0.039702189, 0.334654179, 0.043703701,-1.3480839994, 9.9050105866,-0.0569728560
"<50",500,"l1","1|2|2_1|2|1",-7.806559e-01, 6.319130e+00,-7.312325e-03, 0.039702189, 0.334654179, 0.043703701,-0.8203581091, 5.7892581753,-0.0290211720
"<50",100,"l2","1|2|2_1|2|1",-3.022968e+00, 1.665489e+01,-7.588674e-01, 0.039702189, 0.334654179, 0.043703701,-3.0626702536,16.1176464268,-0.8525525684
"<50",250,"l2","1|2|2_1|2|1",-1.793599e+00, 1.137349e+01,-3.109896e-01, 0.039702189, 0.334654179, 0.043703701,-1.8333014058,10.8916615722,-0.3527562446
"<50",500,"l2","1|2|2_1|2|1",-1.186138e+00, 7.613335e+00,-2.163142e-01, 0.039702189, 0.334654179, 0.043703701,-1.2258404436, 7.1945661124,-0.2272653752
"<50",100,"er","1|2|2_2|2|2",-3.094479e+00, 1.726693e+01,-1.411832e+00,-0.027523839, 0.300361513,-0.023658875,-3.0669549552,16.9157778706,-1.3271275283
"<50",250,"er","1|2|2_2|2|2",-1.781067e+00, 1.266391e+01,-2.617423e-01,-0.027523839, 0.300361513,-0.023658875,-1.7535432629,11.8086956079,-0.2200280646
"<50",500,"er","1|2|2_2|2|2",-9.655543e-01, 6.979529e+00,-7.733523e-02,-0.027523839, 0.300361513,-0.023658875,-0.9380304173, 6.1957356712,-0.0644778565
"<50",100,"l0","1|2|2_2|2|2",-3.200636e+00, 1.709582e+01,-1.787941e+00,-0.027523839, 0.300361513,-0.023658875,-3.1731117129,16.8162901039,-1.7197120209
"<50",250,"l0","1|2|2_2|2|2",-1.689436e+00, 1.163767e+01,-2.440765e-01,-0.027523839, 0.300361513,-0.023658875,-1.6619123448,10.9009909021,-0.2036286743
"<50",500,"l0","1|2|2_2|2|2",-9.837363e-01, 7.199117e+00,-9.352882e-02,-0.027523839, 0.300361513,-0.023658875,-0.9562124419, 6.4010286368,-0.0666836590
"<50",100,"l1","1|2|2_2|2|2",-3.825324e+00, 1.915256e+01,-2.430587e+00,-0.027523839, 0.300361513,-0.023658875,-3.7977996893,19.0157764669,-2.0910820718
