"include","ntips","type","par","estimate.mean","estimate.varriance","estimate.median","sim.mean","sim.varriance","sim.median","diff.mean","diff.varriance","diff.median"
"<50",100,"l1","2|2|2_2|2|1",  1.04775008,  2.15200903,  0.49330904,1.1511154,0.3127965,1.0226579,-1.033653e-01, 2.030622e+00,-4.421783e-01
"<50",250,"l1","2|2|2_2|2|1",  1.18390058,  1.70521201,  0.88133091,1.1511154,0.3127965,1.0226579, 3.278518e-02, 1.487630e+00,-1.695043e-01
"<50",500,"l1","2|2|2_2|2|1",  1.12073605,  1.02096034,  0.90334297,1.1511154,0.3127965,1.0226579,-3.037935e-02, 8.131190e-01,-1.061506e-01
"<50",100,"l2","2|2|2_2|2|1",  0.60497285,  0.46820760,  0.38698328,1.1511154,0.3127965,1.0226579,-5.461425e-01, 6.280871e-01,-5.763088e-01
"<50",250,"l2","2|2|2_2|2|1",  0.81240303,  0.52258465,  0.69077228,1.1511154,0.3127965,1.0226579,-3.387124e-01, 5.362293e-01,-3.187430e-01
"<50",500,"l2","2|2|2_2|2|1",  0.88840064,  0.47711728,  0.78029268,1.1511154,0.3127965,1.0226579,-2.627148e-01, 4.584297e-01,-2.309762e-01
"<10",100,"er","1_2",  1.52959531,  2.14970991,  1.07732786,1.2854549,0.8781729,1.0788205, 2.441404e-01, 1.123957e+00, 7.213887e-02
"<10",250,"er","1_2",  1.46896497,  1.71775863,  1.07168680,1.3046043,0.9230698,1.0788205, 1.643607e-01, 5.749378e-01, 2.987418e-02
"<10",500,"er","1_2",  1.38317847,  1.29059428,  1.03467999,1.3175723,0.9789113,1.0811158, 6.560619e-02, 1.824028e-01, 1.624827e-02
"<10",100,"l0","1_2",  1.52996536,  2.15857292,  1.08787467,1.2854549,0.8781729,1.0788205, 2.445104e-01, 1.134797e+00, 7.232824e-02
"<10",250,"l0","1_2",  1.47449825,  1.74886751,  1.07191729,1.3046043,0.9230698,1.0788205, 1.698940e-01, 5.900950e-01, 2.960830e-02
"<10",500,"l0","1_2",  1.38191298,  1.28825351,  1.03575302,1.3175723,0.9789113,1.0811158, 6.434069e-02, 1.834906e-01, 1.558369e-02
"<10",100,"l1","1_2",  1.10978562,  0.87924586,  0.85880153,1.3175723,0.9789113,1.0811158,-2.077867e-01, 6.088329e-01,-1.369913e-01
"<10",250,"l1","1_2",  1.28044348,  1.11235271,  0.98963775,1.3175723,0.9789113,1.0811158,-3.712880e-02, 3.230157e-01,-4.675441e-02
"<10",500,"l1","1_2",  1.28438448,  0.96529341,  0.98184177,1.3175723,0.9789113,1.0811158,-3.318780e-02, 1.470776e-01,-2.199628e-02
"<10",100,"l2","1_2",  0.81656805,  0.23709302,  0.76030027,1.3175723,0.9789113,1.0811158,-5.010042e-01, 6.884058e-01,-2.810292e-01
"<10",250,"l2","1_2",  1.01001150,  0.33184849,  0.90892283,1.3175723,0.9789113,1.0811158,-3.075608e-01, 4.050893e-01,-1.505275e-01
"<10",500,"l2","1_2",  1.10498475,  0.43284289,  0.94526145,1.3175723,0.9789113,1.0811158,-2.125875e-01, 2.664187e-01,-8.165014e-02
"<10",100,"er","1|1_1|2",  1.46972733,  3.00680643,  0.89481032,1.2143384,0.6445230,0.9738500, 2.553889e-01, 2.421552e+00,-6.439102e-02
"<10",250,"er","1|1_1|2",  1.34621939,  1.77723376,  0.95388314,1.2261551,0.6567988,0.9862391, 1.200643e-01, 1.155661e+00,-1.657696e-02
"<10",500,"er","1|1_1|2",  1.35383277,  1.37862071,  0.99438207,1.2307777,0.6712630,0.9862391, 1.230551e-01, 4.894452e-01, 2.002841e-02
"<10",100,"l0","1|1_1|2",  1.43834212,  2.89195696,  0.86033741,1.2145555,0.6440034,0.9738500, 2.237867e-01, 2.309853e+00,-6.415410e-02
"<10",250,"l0","1|1_1|2",  1.35731766,  1.85724088,  0.96590937,1.2258560,0.6562278,0.9800445, 1.314617e-01, 1.200398e+00,-2.291322e-02
"<10",500,"l0","1|1_1|2",  1.36401122,  1.40466062,  1.00394561,1.2307777,0.6712630,0.9862391, 1.332335e-01, 5.042379e-01, 2.108116e-02
"<10",100,"l1","1|1_1|2",  1.02733549,  1.40452726,  0.67902298,1.2263117,0.6583523,0.9738500,-1.989762e-01, 1.215659e+00,-2.616628e-01
"<10",250,"l1","1|1_1|2",  1.18244651,  1.22977713,  0.86416049,1.2299887,0.6712135,0.9800445,-4.754222e-02, 8.220900e-01,-7.878859e-02
"<10",500,"l1","1|1_1|2",  1.27263037,  1.12681525,  0.95712752,1.2299887,0.6712135,0.9800445, 4.264164e-02, 4.015089e-01,-2.094826e-02
"<10",100,"l2","1|1_1|2",  0.66586994,  0.35220997,  0.56150793,1.2299887,0.6712135,0.9800445,-5.641188e-01, 6.531486e-01,-4.467196e-01
"<10",250,"l2","1|1_1|2",  0.85905079,  0.39065801,  0.74382690,1.2299887,0.6712135,0.9800445,-3.709379e-01, 5.289142e-01,-2.321978e-01
"<10",500,"l2","1|1_1|2",  1.03670335,  0.49756341,  0.86733950,1.2299887,0.6712135,0.9800445,-1.932854e-01, 2.480327e-01,-1.147333e-01
"<10",100,"er","1|1_2|1",  1.48641605,  2.63725031,  0.96227701,1.0819416,0.3859831,0.9212125, 4.044745e-01, 2.274404e+00, 2.607523e-02
"<10",250,"er","1|1_2|1",  1.34167626,  1.92048121,  0.90493215,1.0930849,0.4019583,0.9212125, 2.485914e-01, 1.408648e+00,-6.190067e-03
"<10",500,"er","1|1_2|1",  1.21547508,  1.00092695,  0.96357105,1.0938593,0.4012890,0.9330288, 1.216158e-01, 5.279843e-01, 2.163295e-02
"<10",100,"l0","1|1_2|1",  1.49100360,  2.77520876,  0.96844007,1.0822186,0.3859901,0.9212125, 4.087850e-01, 2.441815e+00, 1.229100e-02
"<10",250,"l0","1|1_2|1",  1.34250269,  1.91724057,  0.91893959,1.0930849,0.4019583,0.9212125, 2.494178e-01, 1.404448e+00,-1.054923e-03
"<10",500,"l0","1|1_2|1",  1.20761825,  0.97342614,  0.95534388,1.0938593,0.4012890,0.9330288, 1.137590e-01, 5.076087e-01, 2.083933e-02
"<10",100,"l1","1|1_2|1",  1.07756678,  1.24733826,  0.76877154,1.0937948,0.4016869,0.9212125,-1.622804e-02, 1.026111e+00,-1.579238e-01
"<10",250,"l1","1|1_2|1",  1.14950668,  1.13787612,  0.84186630,1.0929580,0.4008778,0.9212125, 5.654872e-02, 7.853961e-01,-5.968389e-02
"<10",500,"l1","1|1_2|1",  1.13521839,  0.78839600,  0.91978103,1.0938593,0.4012890,0.9330288, 4.135910e-02, 3.790444e-01,-1.332379e-02
"<10",100,"l2","1|1_2|1",  0.70842489,  0.37440689,  0.59985037,1.0938593,0.4012890,0.9330288,-3.854344e-01, 4.535270e-01,-3.350122e-01
"<10",250,"l2","1|1_2|1",  0.84270233,  0.39347366,  0.72173482,1.0938593,0.4012890,0.9330288,-2.511570e-01, 3.213413e-01,-1.994501e-01
"<10",500,"l2","1|1_2|1",  0.94485692,  0.37548125,  0.83259532,1.0938593,0.4012890,0.9330288,-1.490024e-01, 2.048285e-01,-1.041429e-01
"<10",100,"er","1|1|1_1|1|2",  1.55723739,  4.18318225,  0.80627519,1.1988482,0.5028388,1.0158379, 3.583892e-01, 3.820601e+00,-2.299520e-01
"<10",250,"er","1|1|1_1|1|2",  1.41389528,  2.81891759,  0.90463224,1.2182442,0.5629308,1.0181334, 1.956511e-01, 2.434378e+00,-1.177339e-01
"<10",500,"er","1|1|1_1|1|2",  1.37979360,  1.80702898,  0.99620207,1.2231447,0.5645944,1.0181334, 1.566489e-01, 1.166634e+00,-1.475666e-02
"<10",100,"l0","1|1|1_1|1|2",  1.52829215,  3.90381487,  0.80702688,1.1962239,0.5020834,1.0135425, 3.320682e-01, 3.592410e+00,-2.176541e-01
"<10",250,"l0","1|1|1_1|1|2",  1.42311530,  2.86838867,  0.91326083,1.2157836,0.5609683,1.0181334, 2.073317e-01, 2.462185e+00,-1.079429e-01
"<10",500,"l0","1|1|1_1|1|2",  1.37393277,  1.78397235,  0.99358864,1.2230802,0.5640316,1.0181334, 1.508525e-01, 1.142203e+00,-1.511858e-02
"<10",100,"l1","1|1|1_1|1|2",  1.20162054,  2.49985217,  0.66270816,1.2224122,0.5627261,1.0181334,-2.079167e-02, 2.327602e+00,-3.425560e-01
"<10",250,"l1","1|1|1_1|1|2",  1.27146365,  2.06766184,  0.86101654,1.2252169,0.5733367,1.0181334, 4.624676e-02, 1.689987e+00,-1.720511e-01
"<10",500,"l1","1|1|1_1|1|2",  1.29113386,  1.48901228,  0.95164726,1.2269641,0.5758155,1.0188776, 6.416978e-02, 8.863085e-01,-5.536109e-02
"<10",100,"l2","1|1|1_1|1|2",  0.65337174,  0.57348291,  0.42442596,1.2269641,0.5758155,1.0188776,-5.735923e-01, 8.282108e-01,-5.052521e-01
"<10",250,"l2","1|1|1_1|1|2",  0.82098911,  0.54829507,  0.70735821,1.2269641,0.5758155,1.0188776,-4.059750e-01, 6.859252e-01,-3.451060e-01
"<10",500,"l2","1|1|1_1|1|2",  0.95945702,  0.57604010,  0.81624050,1.2269641,0.5758155,1.0188776,-2.675071e-01, 4.438623e-01,-2.169603e-01
"<10",100,"er","1|1|1_1|2|1",  1.36524892,  3.91620563,  0.59118720,1.1451987,0.5354327,0.9415239, 2.200502e-01, 3.774717e+00,-2.670190e-01
"<10",250,"er","1|1|1_1|2|1",  1.35503239,  2.48203512,  0.87888613,1.1547468,0.5341715,0.9419138, 2.002856e-01, 2.142111e+00,-8.619799e-02
"<10",500,"er","1|1|1_1|2|1",  1.28600366,  1.71892496,  0.91836987,1.1654721,0.5508260,0.9451403, 1.205315e-01, 1.139558e+00,-3.546428e-02
"<10",100,"l0","1|1|1_1|2|1",  1.39137623,  3.88458704,  0.64771856,1.1472280,0.5335561,0.9415239, 2.441483e-01, 3.692896e+00,-2.371680e-01
"<10",250,"l0","1|1|1_1|2|1",  1.34703973,  2.41377189,  0.87828061,1.1533936,0.5316277,0.9419138, 1.936462e-01, 2.107089e+00,-6.630070e-02
"<10",500,"l0","1|1|1_1|2|1",  1.28802492,  1.76299746,  0.91214967,1.1649576,0.5505385,0.9419138, 1.230673e-01, 1.192466e+00,-3.686067e-02
"<10",100,"l1","1|1|1_1|2|1",  1.09563279,  2.32428938,  0.53435172,1.1653432,0.5511730,0.9419138,-6.971036e-02, 2.242819e+00,-3.145061e-01
"<10",250,"l1","1|1|1_1|2|1",  1.19021208,  1.83069493,  0.82909547,1.1596114,0.5333620,0.9419138, 3.060071e-02, 1.683381e+00,-1.554973e-01
"<10",500,"l1","1|1|1_1|2|1",  1.20872356,  1.44092316,  0.88181122,1.1659724,0.5510172,0.9451403, 4.275117e-02, 9.326995e-01,-7.479523e-02
"<10",100,"l2","1|1|1_1|2|1",  0.59187954,  0.46400247,  0.39030807,1.1659724,0.5510172,0.9451403,-5.740929e-01, 7.428019e-01,-5.375478e-01
"<10",250,"l2","1|1|1_1|2|1",  0.79410644,  0.56361155,  0.65926795,1.1659724,0.5510172,0.9451403,-3.718660e-01, 6.725485e-01,-2.955551e-01
"<10",500,"l2","1|1|1_1|2|1",  0.94592409,  0.62116940,  0.78027941,1.1659724,0.5510172,0.9451403,-2.200483e-01, 4.162902e-01,-1.640782e-01
"<10",100,"er","1|1|1_2|1|1",  1.53923608,  4.30939242,  0.76540723,1.2089642,0.6282113,0.9642231, 3.302719e-01, 4.003145e+00,-2.489139e-01
"<10",250,"er","1|1|1_2|1|1",  1.51904486,  2.89451683,  0.99613924,1.2291987,0.6696394,0.9695345, 2.898462e-01, 2.292857e+00, 2.150381e-02
"<10",500,"er","1|1|1_2|1|1",  1.35412471,  1.80841108,  1.01253138,1.2409361,0.6802580,0.9695345, 1.131886e-01, 1.194832e+00,-5.194310e-02
"<10",100,"l0","1|1|1_2|1|1",  1.58758963,  4.56920469,  0.75611503,1.2059480,0.6165811,0.9695345, 3.816416e-01, 4.340859e+00,-2.545179e-01
"<10",250,"l0","1|1|1_2|1|1",  1.51204025,  2.86533513,  1.00504565,1.2258619,0.6674139,0.9695345, 2.861784e-01, 2.255909e+00, 1.937181e-02
"<10",500,"l0","1|1|1_2|1|1",  1.37274799,  1.92976810,  1.01213049,1.2409361,0.6802580,0.9695345, 1.318119e-01, 1.311127e+00,-3.698515e-02
"<10",100,"l1","1|1|1_2|1|1",  1.24474744,  2.81654074,  0.63976610,1.2397659,0.6767917,0.9695345, 4.981552e-03, 2.622410e+00,-3.347948e-01
"<10",250,"l1","1|1|1_2|1|1",  1.31960061,  2.16081149,  0.89639585,1.2402401,0.6793494,0.9695345, 7.936052e-02, 1.686514e+00,-8.739099e-02
"<10",500,"l1","1|1|1_2|1|1",  1.26700028,  1.51545861,  0.96389254,1.2420077,0.6794849,1.0442157, 2.499262e-02, 1.008299e+00,-7.795863e-02
"<10",100,"l2","1|1|1_2|1|1",  0.65480907,  0.54499147,  0.45243889,1.2414869,0.6790759,1.0068751,-5.866778e-01, 9.253454e-01,-4.858723e-01
"<10",250,"l2","1|1|1_2|1|1",  0.86853827,  0.64472455,  0.69965264,1.2414869,0.6790759,1.0068751,-3.729486e-01, 7.606210e-01,-2.896971e-01
"<10",500,"l2","1|1|1_2|1|1",  0.97762001,  0.58831485,  0.83628831,1.2414869,0.6790759,1.0068751,-2.638669e-01, 5.214095e-01,-2.013628e-01
"<10",100,"er","1|1|2_1|1|1",  1.56305309,  4.29810059,  0.81836671,1.1783246,0.5258635,0.9881434, 3.847285e-01, 3.827454e+00,-2.079704e-01
"<10",250,"er","1|1|2_1|1|1",  1.44236720,  2.81146041,  0.96257068,1.1891609,0.5322877,0.9881434, 2.532063e-01, 2.350344e+00,-6.833339e-02
"<10",500,"er","1|1|2_1|1|1",  1.40439245,  1.81163023,  1.03432595,1.1950530,0.5376027,0.9881434, 2.093395e-01, 1.306561e+00, 4.376386e-03
"<10",100,"l0","1|1|2_1|1|1",  1.59359062,  4.44968198,  0.80950637,1.1730767,0.5192802,0.9844977, 4.205139e-01, 4.030839e+00,-1.850108e-01
"<10",250,"l0","1|1|2_1|1|1",  1.44432082,  2.91972381,  0.95192546,1.1910257,0.5327625,0.9881434, 2.532951e-01, 2.437188e+00,-5.873816e-02
"<10",500,"l0","1|1|2_1|1|1",  1.41625509,  1.84341493,  1.05242462,1.1952513,0.5371027,0.9881434, 2.210038e-01, 1.344146e+00, 6.015157e-03
"<10",100,"l1","1|1|2_1|1|1",  1.25273441,  2.86731118,  0.64275355,1.1993019,0.5475203,0.9964797, 5.343254e-02, 2.622530e+00,-3.364650e-01
"<10",250,"l1","1|1|2_1|1|1",  1.24499242,  2.01762608,  0.85983526,1.1996769,0.5488862,0.9881434, 4.531555e-02, 1.674196e+00,-1.253622e-01
"<10",500,"l1","1|1|2_1|1|1",  1.31608985,  1.52818127,  0.98714389,1.1983901,0.5464071,0.9881434, 1.176997e-01, 1.038465e+00,-3.215600e-02
"<10",100,"l2","1|1|2_1|1|1",  0.68961221,  0.60140180,  0.47201040,1.1999959,0.5484385,0.9964797,-5.103837e-01, 8.275496e-01,-5.233291e-01
"<10",250,"l2","1|1|2_1|1|1",  0.82884988,  0.59138944,  0.69788677,1.1999959,0.5484385,0.9964797,-3.711460e-01, 6.226029e-01,-3.368014e-01
"<10",500,"l2","1|1|2_1|1|1",  1.00091192,  0.57324381,  0.85900581,1.1999959,0.5484385,0.9964797,-1.990839e-01, 4.407399e-01,-1.691962e-01
"<10",100,"er","1|1|2_1|2|2",  1.19087682,  3.25214314,  0.54034536,1.0008227,0.3617852,0.8793068, 1.900541e-01, 3.252110e+00,-2.918141e-01
"<10",250,"er","1|1|2_1|2|2",  1.19034606,  1.97119376,  0.75075575,0.9973411,0.3513201,0.8793068, 1.930049e-01, 1.630293e+00,-4.060299e-02
"<10",500,"er","1|1|2_1|2|2",  1.11881135,  1.33384645,  0.84560421,0.9992127,0.3511185,0.8793068, 1.195986e-01, 9.989122e-01,-1.556305e-02
"<10",100,"l0","1|1|2_1|2|2",  1.18838076,  3.09586856,  0.52231873,1.0024898,0.3621396,0.8793068, 1.858909e-01, 3.062109e+00,-3.058520e-01
"<10",250,"l0","1|1|2_1|2|2",  1.21590434,  2.02992554,  0.78920273,0.9973411,0.3513201,0.8793068, 2.185632e-01, 1.667108e+00,-2.144612e-02
"<10",500,"l0","1|1|2_1|2|2",  1.09935987,  1.24763269,  0.83025233,0.9988820,0.3513617,0.8793068, 1.004779e-01, 9.203566e-01,-2.621106e-02
"<10",100,"l1","1|1|2_1|2|2",  0.86661252,  1.62455794,  0.39133751,1.0029789,0.3582559,0.8797463,-1.363663e-01, 1.602471e+00,-3.761127e-01
"<10",250,"l1","1|1|2_1|2|2",  1.04676618,  1.38443571,  0.71259504,0.9991846,0.3507674,0.8793068, 4.758163e-02, 1.135616e+00,-1.239349e-01
"<10",500,"l1","1|1|2_1|2|2",  1.04265681,  1.05772711,  0.80776511,1.0019512,0.3580704,0.8795266, 4.070566e-02, 7.167833e-01,-4.642222e-02
"<10",100,"l2","1|1|2_1|2|2",  0.52578196,  0.40236316,  0.30091054,1.0019512,0.3580704,0.8795266,-4.761692e-01, 5.843487e-01,-4.634178e-01
"<10",250,"l2","1|1|2_1|2|2",  0.75293616,  0.48461684,  0.63447912,1.0019512,0.3580704,0.8795266,-2.490150e-01, 4.941425e-01,-2.413565e-01
"<10",500,"l2","1|1|2_1|2|2",  0.83110796,  0.43792478,  0.73331268,1.0019512,0.3580704,0.8795266,-1.708432e-01, 3.041594e-01,-1.508688e-01
"<10",100,"er","1|1|2_2|1|2",  1.29792109,  3.35390428,  0.60665765,1.0453594,0.3630367,0.9274757, 2.525616e-01, 3.382386e+00,-2.130134e-01
"<10",250,"er","1|1|2_2|1|2",  1.26657610,  2.19490634,  0.86413359,1.0697169,0.4467523,0.9285225, 1.968592e-01, 1.795923e+00,-5.825718e-02
"<10",500,"er","1|1|2_2|1|2",  1.21313975,  1.49230084,  0.89551259,1.0727538,0.4535233,0.9285225, 1.403859e-01, 1.040442e+00,-2.145638e-02
"<10",100,"l0","1|1|2_2|1|2",  1.26749859,  3.27728936,  0.56004303,1.0463804,0.3767629,0.9274757, 2.211182e-01, 3.270165e+00,-2.659462e-01
"<10",250,"l0","1|1|2_2|1|2",  1.26385173,  2.14384589,  0.85590990,1.0701736,0.4465228,0.9295692, 1.936782e-01, 1.730524e+00,-5.536420e-02
"<10",500,"l0","1|1|2_2|1|2",  1.20958782,  1.50257976,  0.88283947,1.0727538,0.4535233,0.9285225, 1.368340e-01, 1.048363e+00,-2.930093e-02
"<10",100,"l1","1|1|2_2|1|2",  1.01378443,  2.16045741,  0.44675192,1.0639623,0.4264293,0.9274757,-5.017789e-02, 2.104862e+00,-3.442246e-01
"<10",250,"l1","1|1|2_2|1|2",  1.11870158,  1.67612708,  0.77359957,1.0728072,0.4532638,0.9285225, 4.589440e-02, 1.365876e+00,-1.314936e-01
"<10",500,"l1","1|1|2_2|1|2",  1.11313923,  1.15639421,  0.84848580,1.0728072,0.4532638,0.9285225, 4.033206e-02, 7.996242e-01,-6.570929e-02
"<10",100,"l2","1|1|2_2|1|2",  0.58758569,  0.46112767,  0.39731796,1.0728072,0.4532638,0.9285225,-4.852215e-01, 6.552774e-01,-4.582840e-01
"<10",250,"l2","1|1|2_2|1|2",  0.74421712,  0.49671805,  0.62831627,1.0728072,0.4532638,0.9285225,-3.285901e-01, 5.707660e-01,-2.919320e-01
"<10",500,"l2","1|1|2_2|1|2",  0.86079518,  0.45017884,  0.73326819,1.0728072,0.4532638,0.9285225,-2.120120e-01, 3.791169e-01,-1.574287e-01
"<10",100,"er","1|2_1|1",  1.58417993,  3.02190419,  1.11449816,1.1345239,0.4780162,0.9790093, 4.496560e-01, 2.496398e+00, 3.334449e-02
"<10",250,"er","1|2_1|1",  1.39818277,  1.94107276,  1.03747507,1.1393914,0.4816195,0.9790093, 2.587914e-01, 1.396557e+00,-5.620790e-03
"<10",500,"er","1|2_1|1",  1.26564764,  0.96159691,  1.02244985,1.1443545,0.4918908,0.9798043, 1.212931e-01, 3.963477e-01, 2.234445e-02
"<10",100,"l0","1|2_1|1",  1.59109026,  3.11060579,  1.11127696,1.1348852,0.4779527,0.9790093, 4.562051e-01, 2.600281e+00, 3.119097e-02
"<10",250,"l0","1|2_1|1",  1.39411335,  1.85848049,  1.03051475,1.1396612,0.4820326,0.9790093, 2.544522e-01, 1.302564e+00, 2.706358e-03
"<10",500,"l0","1|2_1|1",  1.27004556,  0.96940279,  1.02631871,1.1443545,0.4918908,0.9798043, 1.256910e-01, 4.047814e-01, 2.806765e-02
"<10",100,"l1","1|2_1|1",  1.10547036,  1.29478816,  0.84258201,1.1443545,0.4918908,0.9798043,-3.888416e-02, 1.052110e+00,-1.551627e-01
"<10",250,"l1","1|2_1|1",  1.21205952,  1.23012191,  0.95484437,1.1443545,0.4918908,0.9798043, 6.770501e-02, 8.195835e-01,-4.844224e-02
"<10",500,"l1","1|2_1|1",  1.17907938,  0.75292368,  0.97520582,1.1443545,0.4918908,0.9798043, 3.472487e-02, 2.652742e-01,-9.827904e-03
"<10",100,"l2","1|2_1|1",  0.71822333,  0.34738774,  0.62913085,1.1443545,0.4918908,0.9798043,-4.261312e-01, 4.793142e-01,-3.451473e-01
"<10",250,"l2","1|2_1|1",  0.88864416,  0.42404145,  0.77116627,1.1443545,0.4918908,0.9798043,-2.557104e-01, 3.696621e-01,-2.005988e-01
"<10",500,"l2","1|2_1|1",  0.98592847,  0.40741958,  0.88355785,1.1443545,0.4918908,0.9798043,-1.584260e-01, 1.925480e-01,-1.035074e-01
"<10",100,"er","1|2_2|2",  1.30997790,  2.47282128,  0.78744603,1.1362506,0.4263356,0.9605537, 1.737273e-01, 2.172257e+00,-9.156030e-02
"<10",250,"er","1|2_2|2",  1.23021066,  1.36883453,  0.92582547,1.1425137,0.4359211,0.9605537, 8.769700e-02, 1.014327e+00,-3.110384e-03
"<10",500,"er","1|2_2|2",  1.22730177,  0.85393044,  0.99406647,1.1449509,0.4372837,0.9712092, 8.235088e-02, 3.856641e-01, 1.314528e-02
"<10",100,"l0","1|2_2|2",  1.31231409,  2.45133469,  0.79850716,1.1345867,0.4250719,0.9605537, 1.777274e-01, 2.146673e+00,-8.237769e-02
"<10",250,"l0","1|2_2|2",  1.22384383,  1.33155758,  0.92247383,1.1425137,0.4359211,0.9605537, 8.133017e-02, 9.879904e-01,-1.090839e-02
"<10",500,"l0","1|2_2|2",  1.22580117,  0.86620006,  0.98494514,1.1449509,0.4372837,0.9712092, 8.085029e-02, 3.883025e-01, 7.616032e-03
"<10",100,"l1","1|2_2|2",  0.96302018,  1.24419430,  0.61181709,1.1449509,0.4372837,0.9712092,-1.819307e-01, 1.103000e+00,-2.117227e-01
"<10",250,"l1","1|2_2|2",  1.09299336,  0.92570608,  0.86115073,1.1449509,0.4372837,0.9712092,-5.195752e-02, 6.637893e-01,-7.816493e-02
"<10",500,"l1","1|2_2|2",  1.15265141,  0.69581934,  0.95049464,1.1449509,0.4372837,0.9712092, 7.700531e-03, 3.002901e-01,-2.530557e-02
"<10",100,"l2","1|2_2|2",  0.64126305,  0.35858435,  0.50925411,1.1449509,0.4372837,0.9712092,-5.036878e-01, 5.227628e-01,-4.182044e-01
"<10",250,"l2","1|2_2|2",  0.85319168,  0.36276046,  0.76029251,1.1449509,0.4372837,0.9712092,-2.917592e-01, 3.362268e-01,-1.836780e-01
"<10",500,"l2","1|2_2|2",  0.97935920,  0.37583487,  0.87252696,1.1449509,0.4372837,0.9712092,-1.655917e-01, 2.043288e-01,-1.048821e-01
"<10",100,"er","1|2|1_1|1|1",  1.71311795,  4.85415430,  0.87654761,1.0952757,0.3516282,1.0046152, 6.178423e-01, 4.559759e+00,-1.065429e-01
"<10",250,"er","1|2|1_1|1|1",  1.50685931,  3.08749193,  0.99382943,1.1042200,0.3487011,1.0223305, 4.026393e-01, 2.743701e+00,-1.377435e-02
"<10",500,"er","1|2|1_1|1|1",  1.27276372,  1.70302176,  0.95029257,1.1116840,0.3535035,1.0223305, 1.610797e-01, 1.263530e+00, 3.358373e-04
"<10",100,"l0","1|2|1_1|1|1",  1.67338889,  4.77163354,  0.82709546,1.0908691,0.3414259,1.0046152, 5.825198e-01, 4.542292e+00,-1.515784e-01
"<10",250,"l0","1|2|1_1|1|1",  1.48778961,  2.89759168,  1.00111228,1.1021370,0.3470328,1.0223305, 3.856526e-01, 2.542927e+00,-1.218667e-02
"<10",500,"l0","1|2|1_1|1|1",  1.28399787,  1.65735120,  0.95799076,1.1116840,0.3535035,1.0223305, 1.723138e-01, 1.211610e+00, 1.487288e-02
"<10",100,"l1","1|2|1_1|1|1",  1.30872077,  2.84389643,  0.72150004,1.1097655,0.3524116,1.0223305, 1.989553e-01, 2.700646e+00,-2.905406e-01
"<10",250,"l1","1|2|1_1|1|1",  1.30178603,  2.16117185,  0.91518760,1.1091534,0.3507308,1.0223305, 1.926326e-01, 1.889430e+00,-9.102878e-02
"<10",500,"l1","1|2|1_1|1|1",  1.17366820,  1.23377055,  0.91579887,1.1116745,0.3531498,1.0325795, 6.199371e-02, 8.798081e-01,-2.944361e-02
"<10",100,"l2","1|2|1_1|1|1",  0.68298051,  0.56039564,  0.48466113,1.1116745,0.3531498,1.0325795,-4.286940e-01, 7.639680e-01,-4.794516e-01
"<10",250,"l2","1|2|1_1|1|1",  0.82444552,  0.57829624,  0.73330205,1.1116745,0.3531498,1.0325795,-2.872290e-01, 5.768520e-01,-2.838707e-01
"<10",500,"l2","1|2|1_1|1|1",  0.88903837,  0.47202527,  0.77072759,1.1116745,0.3531498,1.0325795,-2.226361e-01, 4.053644e-01,-1.550776e-01
"<10",100,"er","1|2|1_1|2|2",  1.30005147,  3.48626880,  0.54449973,1.1287302,0.4621900,0.9566790, 1.713213e-01, 3.335716e+00,-3.397950e-01
"<10",250,"er","1|2|1_1|2|2",  1.29027045,  2.39522752,  0.84247184,1.1481326,0.4739355,0.9801845, 1.421378e-01, 1.978259e+00,-1.384904e-01
"<10",500,"er","1|2|1_1|2|2",  1.25768987,  1.47446693,  0.96088928,1.1466932,0.4770618,0.9620970, 1.109967e-01, 9.602370e-01,-4.051037e-02
"<10",100,"l0","1|2|1_1|2|2",  1.24745960,  3.29199726,  0.49101753,1.1340034,0.4686494,0.9566790, 1.134562e-01, 3.125837e+00,-3.591343e-01
"<10",250,"l0","1|2|1_1|2|2",  1.27723936,  2.32909375,  0.84779252,1.1467049,0.4705851,0.9711407, 1.305344e-01, 1.967039e+00,-1.377285e-01
"<10",500,"l0","1|2|1_1|2|2",  1.26507777,  1.51680727,  0.96363547,1.1466932,0.4770618,0.9620970, 1.183846e-01, 9.934051e-01,-4.170386e-02
"<10",100,"l1","1|2|1_1|2|2",  1.00963398,  2.06280604,  0.39842218,1.1498455,0.4802965,0.9801845,-1.402115e-01, 1.895688e+00,-3.998669e-01
"<10",250,"l1","1|2|1_1|2|2",  1.10738998,  1.59327933,  0.79989876,1.1494310,0.4799874,0.9711407,-4.204104e-02, 1.355249e+00,-1.968715e-01
"<10",500,"l1","1|2|1_1|2|2",  1.19995726,  1.31220547,  0.93891607,1.1494310,0.4799874,0.9711407, 5.052625e-02, 8.169274e-01,-7.156227e-02
"<10",100,"l2","1|2|1_1|2|2",  0.56565024,  0.49479828,  0.29155646,1.1494310,0.4799874,0.9711407,-5.837808e-01, 7.228574e-01,-5.502308e-01
"<10",250,"l2","1|2|1_1|2|2",  0.75609439,  0.52153846,  0.64158033,1.1494310,0.4799874,0.9711407,-3.933366e-01, 5.923773e-01,-3.482857e-01
"<10",500,"l2","1|2|1_1|2|2",  0.94521179,  0.56779490,  0.81474834,1.1494310,0.4799874,0.9711407,-2.042192e-01, 4.239693e-01,-1.902172e-01
